State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price
"Himachal Pradesh",Solan,Solan,Cucumbar(Kheera),Other,FAQ,14/08/2025,800,2000,1500
"Himachal Pradesh",Solan,Solan,Ginger(Green),Other,FAQ,14/08/2025,4500,10000,8000
"Himachal Pradesh",Solan,Solan,Lemon,Other,FAQ,14/08/2025,5000,6000,5500
"Himachal Pradesh",Solan,Solan,Potato,Other,FAQ,14/08/2025,500,2300,2200
"Himachal Pradesh",Solan,Solan,"Sponge gourd",Other,FAQ,14/08/2025,2200,4000,3500
"Himachal Pradesh",Solan,Solan(Nalagarh),Brinjal,Other,FAQ,14/08/2025,2200,2800,2500
"Himachal Pradesh",Solan,Solan(Nalagarh),Cauliflower,Other,FAQ,14/08/2025,4000,4500,4300
"Himachal Pradesh",Solan,Waknaghat,Tomato,Deshi,FAQ,14/08/2025,1200,3200,3200
"Jammu and Kashmir",Anantnag,Kulgam,Apple,Other,Large,14/08/2025,11176.47,13235.29,12352.94
"Jammu and Kashmir",Jammu,Batote,Banana,Other,Medium,14/08/2025,4500,4700,4600
"Jammu and Kashmir",Jammu,Batote,"Bhindi(Ladies Finger)",Other,FAQ,14/08/2025,2300,2500,2400
"Jammu and Kashmir",Jammu,Batote,Cabbage,Other,FAQ,14/08/2025,1500,1700,1600
"Jammu and Kashmir",Jammu,Batote,Capsicum,Capsicum,FAQ,14/08/2025,2100,2300,2200
"Jammu and Kashmir",Jammu,Batote,"Knool Khol",Other,FAQ,14/08/2025,1300,1500,1400
"Jammu and Kashmir",Jammu,Batote,Onion,Other,FAQ,14/08/2025,2100,2300,2200
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Mousambi(Sweet Lime)",Other,Medium,14/08/2025,4000,5000,4500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Pear(Marasebu),Pears,Medium,14/08/2025,5000,6000,5500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)",Pomegranate,Other,Medium,14/08/2025,8000,15000,11500
"Jammu and Kashmir",Jammu,"Narwal Jammu (F&V)","Round gourd",Other,FAQ,14/08/2025,1500,2100,1800
"Jammu and Kashmir",Kathua,Kathua,Garlic,Garlic,FAQ,14/08/2025,13000,14000,13500
"Jammu and Kashmir",Kathua,Kathua,Tomato,Other,FAQ,14/08/2025,5400,5600,5500
"Jammu and Kashmir",Srinagar,Parimpore,Apple,Other,Small,14/08/2025,4800,5200,5000
"Jammu and Kashmir",Srinagar,Parimpore,"Bottle gourd",Other,FAQ,14/08/2025,3000,4000,3500
"Jammu and Kashmir",Srinagar,Parimpore,Cauliflower,Other,FAQ,14/08/2025,2500,3000,2750
"Jammu and Kashmir",Srinagar,Parimpore,"Green Chilli",Other,FAQ,14/08/2025,1500,2000,1750
"Jammu and Kashmir",Srinagar,Parimpore,Onion,Other,FAQ,14/08/2025,1700,1900,1800
"Jammu and Kashmir",Srinagar,Parimpore,Papaya,Other,Large,14/08/2025,4500,5000,4750
"Jammu and Kashmir",Srinagar,Parimpore,Pineapple,"Pine Apple",Medium,14/08/2025,6500,7000,6750
Karnataka,Bangalore,Ramanagara,"Bhindi(Ladies Finger)",Bhindi,Local,14/08/2025,2400,3200,3000
Karnataka,Bangalore,Ramanagara,"Bottle gourd","Bottle Gourd",Local,14/08/2025,1000,1600,1200
Karnataka,Bangalore,Ramanagara,Ginger(Green),"Green Ginger",Local,14/08/2025,3000,4500,4000
Karnataka,Bangalore,Ramanagara,"Green Chilli","Green Chilly",Local,14/08/2025,2800,4500,4000
Karnataka,Bangalore,Ramanagara,Seemebadnekai,Seemebadanekai,Local,14/08/2025,1600,2000,1800
Karnataka,Bangalore,Ramanagara,Tomato,Tomato,Local,14/08/2025,2400,3000,2800
Kerala,Alappuzha,Chengannur,Ashgourd,Other,FAQ,14/08/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Beetroot,Beetroot,FAQ,14/08/2025,2900,3200,3000
Kerala,Alappuzha,Chengannur,Brinjal,Brinjal,FAQ,14/08/2025,3800,4200,4000
Kerala,Alappuzha,Chengannur,Cauliflower,Other,FAQ,14/08/2025,4800,5100,5000
Kerala,Alappuzha,Chengannur,Pumpkin,Other,FAQ,14/08/2025,1900,2200,2000
Kerala,Alappuzha,Chengannur,Tomato,Tomato,FAQ,14/08/2025,3900,4200,4000
Kerala,Alappuzha,Cherthala,Cowpea(Veg),"Cowpea (Veg)",FAQ,14/08/2025,4500,4800,4600
Kerala,Alappuzha,Cherthala,"Green Chilli","Green Chilly",FAQ,14/08/2025,5200,5400,5300
Kerala,Alappuzha,Cherthala,"Long Melon(Kakri)",Other,FAQ,14/08/2025,4600,4800,4700
Kerala,Alappuzha,Cherthala,Snakeguard,Other,FAQ,14/08/2025,3200,3400,3300
Kerala,Alappuzha,Harippad,Amphophalus,Other,FAQ,14/08/2025,5000,5500,5000
Kerala,Alappuzha,Harippad,"Bottle gourd",Other,FAQ,14/08/2025,2000,2500,2000
Kerala,Alappuzha,Harippad,Mango,Other,Medium,14/08/2025,5000,5500,5000
Kerala,Alappuzha,Kayamkulam,Beetroot,Other,FAQ,14/08/2025,1900,2100,2000
Kerala,Alappuzha,Kayamkulam,Cauliflower,Other,FAQ,14/08/2025,2900,3100,3000
Kerala,Alappuzha,Kayamkulam,Drumstick,Other,FAQ,14/08/2025,1700,1900,1800
Kerala,Alappuzha,Kayamkulam,Potato,Other,FAQ,14/08/2025,1800,2000,1900
Kerala,Ernakulam,Angamaly,Carrot,Carrot,FAQ,14/08/2025,8200,10000,9000
Kerala,Ernakulam,Angamaly,Drumstick,Drumstick,FAQ,14/08/2025,2200,5000,3500
Kerala,Ernakulam,Angamaly,"Little gourd (Kundru)",Other,FAQ,14/08/2025,5200,6000,5500
Kerala,Ernakulam,Angamaly,Pineapple,"Pine Apple",Large,14/08/2025,4500,6500,5500
Kerala,Ernakulam,"North Paravur","Bottle gourd","Bottle Gourd",FAQ,14/08/2025,2000,2500,2200
Kerala,Ernakulam,"North Paravur",Brinjal,"Arkasheela Mattigulla",FAQ,14/08/2025,3500,4500,4000
Kerala,Ernakulam,"North Paravur",Cabbage,Cabbage,FAQ,14/08/2025,2200,2800,2400
Kerala,Ernakulam,"North Paravur",Capsicum,Capsicum,FAQ,14/08/2025,6500,7000,6800
Kerala,Ernakulam,"North Paravur",Carrot,Carrot,FAQ,14/08/2025,7000,8000,7500
Kerala,Ernakulam,"North Paravur",Drumstick,Drumstick,FAQ,14/08/2025,2000,3000,2500
Kerala,Ernakulam,"North Paravur","Indian Beans (Seam)","Indian Beans (Seam)",FAQ,14/08/2025,4000,5000,4500
Kerala,Ernakulam,"North Paravur",Tapioca,Other,FAQ,14/08/2025,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,Banana,Palayamthodan,Medium,14/08/2025,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,"Banana - Green","Banana - Green",FAQ,14/08/2025,3000,4000,3500
Kerala,Ernakulam,Perumbavoor,"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,3200,4200,3700
Kerala,Ernakulam,Perumbavoor,Cowpea(Veg),"Cowpea (Veg)",FAQ,14/08/2025,5500,6500,6000
Kerala,Ernakulam,Perumbavoor,Drumstick,Drumstick,FAQ,14/08/2025,3700,4700,4000
Kerala,Ernakulam,Perumbavoor,"Green Chilli","Green Chilly",FAQ,14/08/2025,5500,6500,6000
Kerala,Ernakulam,Perumbavoor,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,14/08/2025,5300,6300,5700
Kerala,Ernakulam,Perumbavoor,Onion,Onion,FAQ,14/08/2025,2000,3000,2500
Kerala,Ernakulam,Perumbavoor,Potato,Potato,FAQ,14/08/2025,2600,3600,3000
Kerala,Ernakulam,Perumbavoor,Pumpkin,Pumpkin,FAQ,14/08/2025,1300,2300,1800
Kerala,Ernakulam,Perumbavoor,Tomato,Tomato,FAQ,14/08/2025,4000,5000,4500
Kerala,Ernakulam,Thrippunithura,Amphophalus,Amphophalus,FAQ,14/08/2025,5300,8000,5500
Kerala,Ernakulam,Thrippunithura,Colacasia,Other,FAQ,14/08/2025,5000,7000,5200
Kerala,Ernakulam,Thrippunithura,"Little gourd (Kundru)",Other,FAQ,14/08/2025,6300,7000,6500
Kerala,Ernakulam,Thrippunithura,"Mango (Raw-Ripe)","Mango - Raw-Ripe",FAQ,14/08/2025,10000,11000,10200
Kerala,Idukki,Thodupuzha,"Coconut Oil",Other,FAQ,14/08/2025,49800,50000,50000
Kerala,Idukki,Thodupuzha,Colacasia,Other,FAQ,14/08/2025,6800,7000,7000
Kerala,Idukki,Thodupuzha,Drumstick,Other,FAQ,14/08/2025,2000,2200,2200
Kerala,Kannur,Kannur,Onion,Other,FAQ,14/08/2025,2300,2500,2400
Kerala,Kannur,"Maloor VFPCK","Banana - Green","Banana - Green",FAQ,14/08/2025,5600,5600,5600
Kerala,Kannur,Payyannur,Banana,Other,Large,14/08/2025,4100,4300,4200
Kerala,Kannur,"SREEKANDAPURAM VFPCK",Banana,"Nendra Bale",Large,14/08/2025,4400,4400,4400
Kerala,Kannur,Taliparamba,Brinjal,Brinjal,FAQ,14/08/2025,3900,4100,4000
Kerala,Kannur,Taliparamba,Tomato,Tomato,FAQ,14/08/2025,3200,3400,3300
Kerala,Kasargod,Manjeswaram,"Banana - Green",Other,FAQ,14/08/2025,5500,6500,6000
Kerala,Kasargod,Manjeswaram,"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,8000,10000,9000
Kerala,Kasargod,Manjeswaram,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,6000,8000,7000
Kerala,Kasargod,Manjeswaram,Brinjal,Brinjal,FAQ,14/08/2025,3500,5000,4250
Kerala,Kasargod,Manjeswaram,"Indian Beans (Seam)",Other,FAQ,14/08/2025,6600,8000,7400
Kerala,Kollam,Sasthamkotta,Amphophalus,Other,FAQ,14/08/2025,4000,4400,4200
Kerala,Kollam,Sasthamkotta,Banana,Palayamthodan,Medium,14/08/2025,2000,2400,2200
Kerala,Kottayam,Athirampuzha,Beetroot,Beetroot,FAQ,14/08/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Brinjal,Brinjal,FAQ,14/08/2025,3500,3700,3600
Kerala,Kottayam,Athirampuzha,Cabbage,Cabbage,FAQ,14/08/2025,2800,3000,2900
Kerala,Kottayam,Ettumanoor,"Banana - Green","Banana - Green",FAQ,14/08/2025,3600,4000,3800
Kerala,Kottayam,Ettumanoor,"Bitter gourd",Other,FAQ,14/08/2025,5200,5800,5300
Kerala,Kottayam,Ettumanoor,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,3400,3800,3600
Kerala,Kottayam,Ettumanoor,Drumstick,Drumstick,FAQ,14/08/2025,2000,2400,2200
Kerala,Kottayam,Kottayam,Banana,Palayamthodan,Medium,14/08/2025,2000,2400,2200
Kerala,Kottayam,Kottayam,Banana,Poovan,Medium,14/08/2025,8000,8400,8200
Kerala,Kottayam,Kottayam,Beetroot,Beetroot,FAQ,14/08/2025,4800,5200,5000
Kerala,Kottayam,Kottayam,"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,6000,6400,6200
Kerala,Kottayam,Kottayam,Cowpea(Veg),Other,FAQ,14/08/2025,4900,5300,5100
Kerala,Kottayam,Kottayam,Onion,Onion,FAQ,14/08/2025,5800,6200,6000
Kerala,Kottayam,Kottayam,Potato,Potato,FAQ,14/08/2025,2800,3200,3000
Kerala,Kottayam,"Kuriem  VFPCK","Bitter gourd","Bitter Gourd",FAQ,14/08/2025,6500,6500,6500
Kerala,Kottayam,Kuruppanthura,Amphophalus,Amphophalus,FAQ,14/08/2025,6000,8000,7000
Kerala,Kottayam,Kuruppanthura,Beetroot,Beetroot,FAQ,14/08/2025,6000,7000,6500
Kerala,Kottayam,Kuruppanthura,Ginger(Green),"Green Ginger",FAQ,14/08/2025,6000,8000,7000
Kerala,Kottayam,"Mannackanad  VFPCK","Elephant Yam (Suran)","Elephant Yam (Suran)",FAQ,14/08/2025,4800,5200,5000
Kerala,Kottayam,Pala,Cabbage,Cabbage,FAQ,14/08/2025,3200,3800,3600
Kerala,Kottayam,Pala,Onion,Big,FAQ,14/08/2025,2500,3400,3000
Kerala,Kottayam,Pala,Tomato,Tomato,FAQ,14/08/2025,5800,7000,6400
Kerala,Kottayam,Pampady,"Banana - Green","Banana - Green",FAQ,14/08/2025,6300,7500,7000
Kerala,Kottayam,Pampady,"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,5000,6500,6000
Kerala,Kottayam,Pampady,Drumstick,Other,FAQ,14/08/2025,3000,4500,4000
Kerala,Kottayam,Pampady,Ginger(Green),"Green Ginger",FAQ,14/08/2025,12500,15000,14500
Kerala,Kottayam,Pampady,"Green Chilli","Green Chilly",FAQ,14/08/2025,7000,8500,8000
Kerala,Kottayam,Pampady,"Little gourd (Kundru)",Other,FAQ,14/08/2025,5000,6500,6000
Kerala,Kottayam,Pampady,Onion,Big,FAQ,14/08/2025,2000,2700,2500
Kerala,Kottayam,Pampady,Pumpkin,Pumpkin,FAQ,14/08/2025,2500,4000,3500
Kerala,Kottayam,"RAMAPURAM VFPCK",Banana,"Nendra Bale",Medium,14/08/2025,5100,5200,5200
Kerala,Kottayam,Thalayolaparambu,Beetroot,Beetroot,FAQ,14/08/2025,3000,3300,3100
Kerala,Kottayam,Thalayolaparambu,"Elephant Yam (Suran)",Other,FAQ,14/08/2025,4300,4600,4400
Kerala,Kottayam,Thalayolaparambu,Potato,Other,FAQ,14/08/2025,3000,3300,3100
Kerala,Kottayam,Thalayolaparambu,Tomato,Tomato,FAQ,14/08/2025,4200,4500,4300
Kerala,Kozhikode(Calicut),Kallachi,Carrot,Carrot,FAQ,14/08/2025,6800,7200,7000
Kerala,Kozhikode(Calicut),Kallachi,Cowpea(Veg),"Cowpea (Veg)",FAQ,14/08/2025,5600,6000,5800
Kerala,Kozhikode(Calicut),Kallachi,Onion,Other,FAQ,14/08/2025,2200,2600,2400
Kerala,Kozhikode(Calicut),Kallachi,Potato,Other,FAQ,14/08/2025,2600,3000,2800
Kerala,Kozhikode(Calicut),Kallachi,Pumpkin,Pumpkin,FAQ,14/08/2025,1800,2200,2000
Kerala,Kozhikode(Calicut),Kallachi,Snakeguard,Snakeguard,FAQ,14/08/2025,4300,4700,4500
Kerala,Kozhikode(Calicut),Kallachi,Tomato,Tomato,FAQ,14/08/2025,3000,3400,3200
Kerala,Kozhikode(Calicut),Mukkom,Amphophalus,Amphophalus,FAQ,14/08/2025,4400,4700,4500
Kerala,Kozhikode(Calicut),Mukkom,"Bottle gourd","Bottle Gourd",FAQ,14/08/2025,3400,3600,3500
Kerala,Kozhikode(Calicut),Mukkom,Brinjal,Brinjal,FAQ,14/08/2025,3800,4200,3900
Kerala,Kozhikode(Calicut),Mukkom,Carrot,Carrot,FAQ,14/08/2025,5800,6200,6000
Kerala,Kozhikode(Calicut),Mukkom,"Coconut Seed",Other,FAQ,14/08/2025,6800,7100,6900
Kerala,Kozhikode(Calicut),Mukkom,Onion,Onion,FAQ,14/08/2025,2200,2500,2300
Kerala,Kozhikode(Calicut),Palayam,Beetroot,Other,FAQ,14/08/2025,3600,3600,3600
Kerala,Kozhikode(Calicut),Palayam,Drumstick,Other,FAQ,14/08/2025,1400,1500,1400
Kerala,Kozhikode(Calicut),Palayam,Potato,Other,FAQ,14/08/2025,2100,2300,2200
Kerala,Kozhikode(Calicut),Perambra,Amaranthus,Amaranthus,FAQ,14/08/2025,3000,4000,3500
Kerala,Kozhikode(Calicut),Quilandy,Amaranthus,Other,FAQ,14/08/2025,3200,3300,3200
Kerala,Kozhikode(Calicut),Quilandy,"Bottle gourd",Other,FAQ,14/08/2025,3400,3500,3500
Kerala,Kozhikode(Calicut),Quilandy,Cabbage,Other,FAQ,14/08/2025,2000,2200,2000
Kerala,Kozhikode(Calicut),Quilandy,Carrot,Other,FAQ,14/08/2025,7800,8000,7800
Kerala,Kozhikode(Calicut),Quilandy,Cauliflower,Other,FAQ,14/08/2025,2800,3000,3000
Kerala,Kozhikode(Calicut),Quilandy,"Cluster beans",Other,FAQ,14/08/2025,5400,5500,5400
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Carrot,Carrot,FAQ,14/08/2025,6400,6700,6700
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Cowpea(Veg),"Cowpea (Veg)",FAQ,14/08/2025,4900,5200,5200
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),"French Beans (Frasbean)","French Beans (Frasbean)",FAQ,14/08/2025,2600,2900,2900
Kerala,Kozhikode(Calicut),Vengeri(Kozhikode),Tomato,Tomato,FAQ,14/08/2025,3100,3400,3400
Kerala,Malappuram,Manjeri,Apple,Other,Large,14/08/2025,18000,18100,18050
Kerala,Malappuram,Manjeri,Beetroot,Other,FAQ,14/08/2025,2500,2600,2550
Kerala,Malappuram,Manjeri,Colacasia,Other,FAQ,14/08/2025,5200,5300,5250
Kerala,Malappuram,Manjeri,Coriander(Leaves),Coriander,FAQ,14/08/2025,6000,6100,6050
Kerala,Malappuram,Manjeri,Garlic,Average,FAQ,14/08/2025,9000,9100,9050
Kerala,Palakad,"Elevancheri VFPCK","Bitter gourd","Bitter Gourd",FAQ,14/08/2025,3400,4250,3850
Kerala,Palakad,Pattambi,Amaranthus,Other,FAQ,14/08/2025,1000,1200,1100
Kerala,Palakad,Pattambi,Ashgourd,Other,FAQ,14/08/2025,2600,3000,2800
Kerala,Palakad,Pattambi,Banana,"Nendra Bale",Medium,14/08/2025,4500,5000,4800
Kerala,Palakad,Pattambi,Beetroot,Other,FAQ,14/08/2025,2500,3000,2800
Kerala,Palakad,Pattambi,"Bottle gourd",Other,FAQ,14/08/2025,4000,4500,4200
Kerala,Palakad,Pattambi,Cabbage,Other,FAQ,14/08/2025,1200,1800,1500
Kerala,Palakad,Pattambi,Carrot,Carrot,FAQ,14/08/2025,6500,7000,6800
Kerala,Palakad,Pattambi,Cowpea(Veg),"Cowpea (Veg)",FAQ,14/08/2025,4500,5000,4800
Kerala,Palakad,Pattambi,Lemon,Other,FAQ,14/08/2025,5000,6000,5500
Kerala,Palakad,Pattambi,"Little gourd (Kundru)",Other,FAQ,14/08/2025,5000,5500,5200
Kerala,Palakad,Pattambi,Onion,Small,FAQ,14/08/2025,4500,5000,4800
Kerala,Palakad,Pattambi,"Sweet Potato",Other,FAQ,14/08/2025,3000,3500,3200
Kerala,Palakad,Pattambi,Tomato,Other,FAQ,14/08/2025,3200,3500,3300
Kerala,Pathanamthitta,"Kalanjoor  VFPCK",Ginger(Green),"Green Ginger",FAQ,14/08/2025,12500,15100,13900
Kerala,Pathanamthitta,Kuttoor,Banana,Other,Large,14/08/2025,3600,4000,3800
Kerala,Pathanamthitta,Kuttoor,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,5600,6000,5800
Kerala,Pathanamthitta,Kuttoor,"Pepper ungarbled",Other,FAQ,14/08/2025,58000,63000,61000
Kerala,Thirssur,"Alengad  VFPCK",Banana,"Nendra Bale",Medium,14/08/2025,3600,5500,4500
Kerala,Thirssur,"Alengad  VFPCK",Banana,Palayamthodan,Medium,14/08/2025,1000,3000,2400
Kerala,Thirssur,Chavakkad,Ashgourd,Other,FAQ,14/08/2025,3200,4000,4000
Kerala,Thirssur,Chavakkad,Carrot,Other,FAQ,14/08/2025,7000,7600,7600
Kerala,Thirssur,Chavakkad,Tomato,Other,FAQ,14/08/2025,3900,4500,4500
Kerala,Thirssur,Thrissur,Banana,Palayamthodan,Medium,14/08/2025,2800,2800,2800
Kerala,Thirssur,Thrissur,Drumstick,Drumstick,FAQ,14/08/2025,1600,1600,1600
Kerala,Thirssur,Thrissur,Ginger(Green),"Green Ginger",FAQ,14/08/2025,7000,7000,7000
Kerala,Thirssur,Thrissur,Potato,Potato,FAQ,14/08/2025,3000,3000,3000
Kerala,Thiruvananthapuram,"Kovilnada  VFPCK",Cowpea(Veg),"Cowpea (Veg)",FAQ,14/08/2025,9800,10000,9900
Kerala,Wayanad,Manathavady,Cowpea(Veg),"Cowpea (Veg)",FAQ,14/08/2025,2700,2800,2800
Kerala,Wayanad,Manathavady,"Green Chilli","Green Chilly",FAQ,14/08/2025,3500,3600,3600
Kerala,Wayanad,Pulpally,Ginger(Dry),Other,FAQ,14/08/2025,1320,1340,1330
"Madhya Pradesh",Badwani,Badwani(F&V),"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,800,800,800
"Madhya Pradesh",Badwani,Badwani(F&V),Onion,Onion,Non-FAQ,14/08/2025,1000,1000,1000
"Madhya Pradesh",Badwani,Badwani(F&V),Tomato,Tomato,Non-FAQ,14/08/2025,1500,1500,1500
"Madhya Pradesh",Badwani,Sendhwa(F&V),"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,700,1200,900
"Madhya Pradesh",Badwani,Sendhwa(F&V),Brinjal,Round,FAQ,14/08/2025,600,1000,700
"Madhya Pradesh",Badwani,Sendhwa(F&V),Coriander(Leaves),Local,FAQ,14/08/2025,700,1000,900
"Madhya Pradesh",Badwani,Sendhwa(F&V),Tomato,Hybrid,Non-FAQ,14/08/2025,1000,1800,1400
"Madhya Pradesh",Bhopal,Bhopal,Garlic,Garlic,FAQ,14/08/2025,2700,6650,6650
"Madhya Pradesh",Dewas,Dewas(F&V),Cabbage,Other,FAQ,14/08/2025,900,1500,1200
"Madhya Pradesh",Dewas,Dewas(F&V),"Green Chilli",Other,FAQ,14/08/2025,2800,4200,3200
"Madhya Pradesh",Dewas,Dewas(F&V),Tomato,Other,FAQ,14/08/2025,2600,4000,3000
"Madhya Pradesh",Dhar,Manawar(F&V),"Sponge gourd","Sponge gourd",FAQ,14/08/2025,1000,1200,1100
"Madhya Pradesh",Indore,Gautampura,Wheat,"Wheat Mix",FAQ,14/08/2025,2480,2500,2500
"Madhya Pradesh",Indore,Mhow,Soyabean,Soyabeen,FAQ,14/08/2025,3450,4651,4651
"Madhya Pradesh",Khandwa,Sanawad(F&V),Onion,Onion,FAQ,14/08/2025,1000,1500,1200
"Madhya Pradesh",Khandwa,Sanawad(F&V),Tomato,Deshi,FAQ,14/08/2025,800,1000,900
"Madhya Pradesh",Satna,Satna,Wheat,Wheat,Non-FAQ,14/08/2025,2519,2519,2519
"Madhya Pradesh",Sehore,Sehore,Wheat,"Malwa Shakti",FAQ,14/08/2025,2644,2644,2644
"Madhya Pradesh",Seoni,Chhpara,Wheat,"Mill Quality",Non-FAQ,14/08/2025,2600,2650,2600
Maharashtra,Mumbai,"Vashi New Mumbai",Onion,Other,Local,14/08/2025,1200,1900,1550
Maharashtra,Mumbai,"Vashi New Mumbai",Potato,Other,Local,14/08/2025,1000,1600,1300
Maharashtra,Pune,Khed(Chakan),"Bhindi(Ladies Finger)",Other,Local,14/08/2025,2000,3000,2500
Maharashtra,Pune,Khed(Chakan),"Bottle gourd",Other,Local,14/08/2025,1000,2000,1500
Maharashtra,Pune,Khed(Chakan),Brinjal,Other,Local,14/08/2025,1000,2000,1500
Maharashtra,Pune,Khed(Chakan),"Green Chilli",Other,Local,14/08/2025,5000,6000,5500
Maharashtra,Pune,Khed(Chakan),Ridgeguard(Tori),Other,Local,14/08/2025,2000,3000,2500
Maharashtra,Pune,Pune,Ginger(Green),Other,Local,14/08/2025,700,3900,2300
Maharashtra,Pune,Pune,"Peas Wet",Other,Local,14/08/2025,4000,7000,5500
Maharashtra,Pune,Pune(Moshi),"Bitter gourd",Other,Local,14/08/2025,2500,3500,3000
Maharashtra,Pune,Pune(Moshi),Cucumbar(Kheera),Other,Local,14/08/2025,1000,2000,1500
Maharashtra,Pune,Pune(Moshi),"Elephant Yam (Suran)",Other,Local,14/08/2025,2000,2000,2000
Maharashtra,Pune,Pune(Moshi),Guar,Other,Local,14/08/2025,3000,5000,4000
Maharashtra,Pune,Pune(Pimpri),"Bhindi(Ladies Finger)",Other,Local,14/08/2025,3000,4000,3500
Maharashtra,Pune,Pune(Pimpri),Brinjal,Other,Local,14/08/2025,1000,3000,2000
Maharashtra,Pune,Pune(Pimpri),Cucumbar(Kheera),Other,Local,14/08/2025,1500,2000,1750
"NCT of Delhi",Delhi,Azadpur,"Bhindi(Ladies Finger)",Bhindi,FAQ,14/08/2025,1000,2000,1400
"NCT of Delhi",Delhi,Azadpur,"Bitter gourd","Bitter Gourd",FAQ,14/08/2025,1000,3000,2150
"NCT of Delhi",Delhi,Azadpur,Carrot,Carrot,FAQ,14/08/2025,1000,2000,1500
"NCT of Delhi",Delhi,Azadpur,Coriander(Leaves),Coriander,FAQ,14/08/2025,3500,9000,6000
"NCT of Delhi",Delhi,Azadpur,"Green Chilli","Green Chilly",FAQ,14/08/2025,1000,4500,2500
"NCT of Delhi",Delhi,Azadpur,"Jack Fruit","Jack Fruit",Large,14/08/2025,500,1500,900
"NCT of Delhi",Delhi,Azadpur,Mango,Dinga,Medium,14/08/2025,1000,1400,1300
"NCT of Delhi",Delhi,Azadpur,Mango,Langra,Large,14/08/2025,2000,3000,2700
"NCT of Delhi",Delhi,Azadpur,"Mousambi(Sweet Lime)",Mousambi,Large,14/08/2025,800,2500,1500
"NCT of Delhi",Delhi,Azadpur,"Sweet Pumpkin","Sweet Pumpkin",FAQ,14/08/2025,1000,1500,1200
"NCT of Delhi",Delhi,Azadpur,Tomato,Tomato,FAQ,14/08/2025,1200,5200,3190
Odisha,Balasore,Jaleswar,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,2800,3200,3000
Odisha,Balasore,Jaleswar,"Little gourd (Kundru)","Little gourd (Kundru)",FAQ,14/08/2025,2300,2700,2500
Odisha,Balasore,Jaleswar,Ridgeguard(Tori),Other,FAQ,14/08/2025,3300,3700,3500
Odisha,Balasore,Jaleswar,Tomato,Other,FAQ,14/08/2025,6300,6700,6500
Odisha,Bargarh,Attabira,Paddy(Dhan)(Common),Other,FAQ,14/08/2025,2300,2320,2300
Odisha,Bargarh,Godabhaga,"Bottle gourd",Other,FAQ,14/08/2025,1200,1600,1400
Odisha,Bargarh,Padampur,Brinjal,Brinjal,FAQ,14/08/2025,4500,4700,4600
Odisha,Bhadrak,Chandabali,Potato,Other,FAQ,14/08/2025,1800,2200,2000
Odisha,Bolangir,Kantabaji,Brinjal,Other,FAQ,14/08/2025,2800,3000,2900
Odisha,Bolangir,Kantabaji,Tomato,Other,Non-FAQ,14/08/2025,2600,2800,2700
Odisha,Boudh,Boudh,"Banana - Green","Banana - Green",FAQ,14/08/2025,3500,4500,4000
Odisha,Boudh,Boudh,"Bhindi(Ladies Finger)",Other,FAQ,14/08/2025,5000,6500,6000
Odisha,Boudh,Boudh,"Bitter gourd",Other,FAQ,14/08/2025,4000,6000,5000
Odisha,Boudh,Boudh,Brinjal,Other,FAQ,14/08/2025,5000,7000,6000
Odisha,Boudh,Boudh,Carrot,Carrot,FAQ,14/08/2025,3500,5000,4000
Odisha,Boudh,Boudh,Cauliflower,Other,FAQ,14/08/2025,5000,7000,6000
Odisha,Boudh,Khunthabandha,Potato,Other,FAQ,14/08/2025,1500,3000,2000
Odisha,Boudh,Khunthabandha,Pumpkin,Other,FAQ,14/08/2025,1000,1500,1200
Odisha,Cuttack,Banki,"Green Chilli",Other,FAQ,14/08/2025,7000,7200,7100
Odisha,Cuttack,Banki,Onion,Other,Non-FAQ,14/08/2025,1400,1600,1500
Odisha,Cuttack,Banki,"Pointed gourd (Parval)",Other,FAQ,14/08/2025,4000,4200,4100
Odisha,Cuttack,Banki,Potato,Other,Non-FAQ,14/08/2025,1400,1600,1500
Odisha,Cuttack,Banki,Ridgeguard(Tori),Other,FAQ,14/08/2025,2100,2400,2200
