State,District,Market,Commodity,Variety,Grade,Arrival_Date,Min_x0020_Price,Max_x0020_Price,Modal_x0020_Price,lat,lon,NDVI,ndvi_mean
Uttar Pradesh,Maharajganj,Gadaura,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,1400.0,1600.0,1500.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Gadaura,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1300.0,1500.0,1400.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Gadaura,Green Chilli,Green Chilly,FAQ,14/08/2025,2000.0,2200.0,2100.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Gadaura,Onion,Red,FAQ,14/08/2025,1200.0,1400.0,1300.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Gadaura,Potato,Red,FAQ,14/08/2025,1100.0,1300.0,1200.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Gadaura,Sponge gourd,Other,FAQ,14/08/2025,1400.0,1600.0,1500.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Gadaura,Tomato,Hybrid,FAQ,14/08/2025,2900.0,3100.0,3000.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Nautnava,Banana - Green,Banana - Green,FAQ,14/08/2025,1100.0,1300.0,1200.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Nautnava,Mousambi(Sweet Lime),Mousambi,Medium,14/08/2025,2600.0,2800.0,2700.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Nautnava,Onion,Red,FAQ,14/08/2025,950.0,1150.0,1060.0,27.0936024,83.5660681,,
Uttar Pradesh,Maharajganj,Nautnava,Rice,III,FAQ,14/08/2025,2800.0,3150.0,2960.0,27.0936024,83.5660681,,
Uttar Pradesh,Mainpuri,Ghiraur,Colacasia,Colacasia,FAQ,14/08/2025,1600.0,1800.0,1700.0,27.2093072,79.0625369,,
Uttar Pradesh,Mainpuri,Ghiraur,Onion,Red,FAQ,14/08/2025,1255.0,1455.0,1355.0,27.2093072,79.0625369,,
Uttar Pradesh,Mainpuri,Ghiraur,Wheat,Dara,FAQ,14/08/2025,2460.0,2640.0,2550.0,27.2093072,79.0625369,,
Uttar Pradesh,Mainpuri,Mainpuri,Onion,Red,FAQ,14/08/2025,1220.0,1415.0,1330.0,27.2093072,79.0625369,,
Uttar Pradesh,Mainpuri,Mainpuri,Tomato,Deshi,FAQ,14/08/2025,3960.0,4140.0,4050.0,27.2093072,79.0625369,,
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Green Chilli,Green Chilly,FAQ,14/08/2025,4900.0,5000.0,4965.0,25.94167,83.56111,,
Uttar Pradesh,Mau(Maunathbhanjan),Doharighat,Lemon,Lemon,FAQ,14/08/2025,3700.0,3800.0,3750.0,25.94167,83.56111,,
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Onion,Red,FAQ,14/08/2025,1000.0,1300.0,1200.0,25.94167,83.56111,,
Uttar Pradesh,Mau(Maunathbhanjan),Kopaganj,Tomato,Hybrid,FAQ,14/08/2025,2000.0,2100.0,2050.0,25.94167,83.56111,,
Uttar Pradesh,Pillibhit,Pilibhit,Lemon,Lemon,FAQ,14/08/2025,4405.0,4495.0,4455.0,27.25,80.75,,
Uttar Pradesh,Pillibhit,Pilibhit,Mousambi(Sweet Lime),Mousambi,Medium,14/08/2025,3580.0,3660.0,3620.0,27.25,80.75,,
Uttar Pradesh,Pillibhit,Pilibhit,Onion,Red,FAQ,14/08/2025,1305.0,1395.0,1355.0,27.25,80.75,,
Uttar Pradesh,Pillibhit,Puranpur,Apple,Delicious,Medium,14/08/2025,10350.0,10450.0,10400.0,27.25,80.75,,
Uttar Pradesh,Pillibhit,Puranpur,Banana,Banana - Ripe,Medium,14/08/2025,2730.0,2810.0,2778.0,27.25,80.75,,
Uttar Pradesh,Pillibhit,Puranpur,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,1720.0,1800.0,1760.0,27.25,80.75,,
Uttar Pradesh,Pillibhit,Puranpur,Onion,Red,FAQ,14/08/2025,1300.0,1395.0,1350.0,27.25,80.75,,
Uttar Pradesh,Pillibhit,Puranpur,Tomato,Local,FAQ,14/08/2025,4180.0,4260.0,4220.0,27.25,80.75,,
Uttar Pradesh,Prayagraj,Ajuha,Tomato,Deshi,FAQ,14/08/2025,4100.0,4220.0,4150.0,25.4381302,81.8338005,,
Uttar Pradesh,Raebarelli,Bachranwa,Gur(Jaggery),Red,FAQ,14/08/2025,4400.0,4435.0,4425.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Bachranwa,Rice,Common,FAQ,14/08/2025,3160.0,3185.0,3175.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Lalganj,Onion,Red,FAQ,14/08/2025,1150.0,1250.0,1200.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Lalganj,Paddy(Dhan)(Common),Common,FAQ,14/08/2025,2320.0,2475.0,2425.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Lalganj,Potato,Desi,FAQ,14/08/2025,900.0,1100.0,1000.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Lalganj,Tomato,Hybrid,FAQ,14/08/2025,3000.0,3200.0,3100.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Barley (Jau),Dara,FAQ,14/08/2025,2320.0,2360.0,2340.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,1650.0,1760.0,1700.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1600.0,1650.0,1625.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1960.0,2050.0,2000.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Lemon,Lemon,FAQ,14/08/2025,2900.0,3000.0,2960.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Onion,Red,FAQ,14/08/2025,1425.0,1475.0,1450.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/08/2025,3200.0,3300.0,3250.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Sponge gourd,Sponge gourd,FAQ,14/08/2025,1650.0,1700.0,1675.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Raibareilly,Tomato,Hybrid,FAQ,14/08/2025,3700.0,3750.0,3725.0,26.772397,80.9443626,,
Uttar Pradesh,Raebarelli,Salon,Onion,1st Sort,Non-FAQ,14/08/2025,1450.0,1460.0,1455.0,26.772397,80.9443626,,
Uttar Pradesh,Rampur,Rampur,Apple,Delicious,Medium,14/08/2025,9650.0,9750.0,9700.0,28.7934728,79.1845806,,
Uttar Pradesh,Rampur,Rampur,Gur(Jaggery),Red,FAQ,14/08/2025,4230.0,4330.0,4280.0,28.7934728,79.1845806,,
Uttar Pradesh,Rampur,Rampur,Papaya,Papaya,Medium,14/08/2025,2810.0,2910.0,2860.0,28.7934728,79.1845806,,
Uttar Pradesh,Rampur,Rampur,Rice,Common,FAQ,14/08/2025,3210.0,3310.0,3260.0,28.7934728,79.1845806,,
Uttar Pradesh,Rampur,Rampur,Wheat,Dara,FAQ,14/08/2025,2480.0,2580.0,2530.0,28.7934728,79.1845806,,
Uttar Pradesh,Saharanpur,Chutmalpur,Green Chilli,Green Chilly,FAQ,14/08/2025,2900.0,3300.0,3100.0,29.9856799,77.5040646,,
Uttar Pradesh,Saharanpur,Chutmalpur,Raddish,Raddish,FAQ,14/08/2025,1300.0,1500.0,1400.0,29.9856799,77.5040646,,
Uttar Pradesh,Saharanpur,Chutmalpur,Ridgeguard(Tori),Ridgeguard(Tori),FAQ,14/08/2025,1300.0,1500.0,1400.0,29.9856799,77.5040646,,
Uttar Pradesh,Saharanpur,Gangoh,Brinjal,Round/Long,FAQ,14/08/2025,1200.0,1500.0,1400.0,29.9856799,77.5040646,,
Uttar Pradesh,Saharanpur,Gangoh,Onion,Red,FAQ,14/08/2025,1500.0,1600.0,1550.0,29.9856799,77.5040646,,
Uttar Pradesh,Sambhal,Bhehjoi,Wheat,Dara,Non-FAQ,14/08/2025,2500.0,2510.0,2505.0,28.4271927,78.5564546,,
Uttar Pradesh,Sambhal,Sambhal,Brinjal,Round/Long,FAQ,14/08/2025,800.0,950.0,850.0,28.4271927,78.5564546,,
Uttar Pradesh,Sambhal,Sambhal,Onion,Red,FAQ,14/08/2025,1200.0,1650.0,1400.0,28.4271927,78.5564546,,
Uttar Pradesh,Sambhal,Sambhal,Potato,Desi,FAQ,14/08/2025,600.0,1200.0,1000.0,28.4271927,78.5564546,,
Uttar Pradesh,Sant Kabir Nagar,Khalilabad,Potato,Desi,FAQ,14/08/2025,1500.0,1750.0,1600.0,26.755082,83.0398545,,
Uttar Pradesh,Shahjahanpur,Shahjahanpur,Banana,Banana - Ripe,Medium,14/08/2025,2700.0,2820.0,2760.0,27.9128583,79.7476254,,
Uttar Pradesh,Shamli,Kairana,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,800.0,900.0,850.0,29.4811507,77.2901344,,
Uttar Pradesh,Shamli,Kairana,Cabbage,Cabbage,FAQ,14/08/2025,3100.0,3200.0,3150.0,29.4811507,77.2901344,,
Uttar Pradesh,Shamli,Kairana,Cucumbar(Kheera),Cucumbar,FAQ,14/08/2025,1600.0,1700.0,1650.0,29.4811507,77.2901344,,
Uttar Pradesh,Shamli,Kairana,Garlic,Garlic,FAQ,14/08/2025,5400.0,5500.0,5450.0,29.4811507,77.2901344,,
Uttar Pradesh,Shamli,Kairana,Green Chilli,Green Chilly,FAQ,14/08/2025,2800.0,2900.0,2850.0,29.4811507,77.2901344,,
Uttar Pradesh,Shamli,Kairana,Tomato,Hybrid,FAQ,14/08/2025,2900.0,3000.0,2950.0,29.4811507,77.2901344,,
Uttar Pradesh,Shravasti,Payagpur,Lemon,Lemon,FAQ,14/08/2025,4500.0,5000.0,4700.0,27.5083429,82.0263569,,
Uttar Pradesh,Shravasti,Payagpur,Onion,Red,FAQ,14/08/2025,1500.0,1800.0,1600.0,27.5083429,82.0263569,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Banana - Green,Banana - Green,FAQ,14/08/2025,1820.0,1860.0,1850.0,27.2752892,83.0675485,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Brinjal,Round/Long,FAQ,14/08/2025,1760.0,1790.0,1780.0,27.2752892,83.0675485,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Gur(Jaggery),Red,FAQ,14/08/2025,4540.0,4580.0,4560.0,27.2752892,83.0675485,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Rice,III,FAQ,14/08/2025,3245.0,3260.0,3250.0,27.2752892,83.0675485,,
Uttar Pradesh,Siddharth Nagar,Naugarh,Tomato,Deshi,FAQ,14/08/2025,4020.0,4060.0,4050.0,27.2752892,83.0675485,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Gur(Jaggery),Yellow,FAQ,14/08/2025,3000.0,3200.0,3100.0,27.5026747,80.8335139,,
Uttar Pradesh,Sitapur,Hargaon (Laharpur),Pumpkin,Pumpkin,FAQ,14/08/2025,950.0,970.0,960.0,27.5026747,80.8335139,,
Uttrakhand,Dehradoon,Vikasnagar,Bottle gourd,Other,FAQ,14/08/2025,800.0,1100.0,1100.0,22.0,79.0,,
Uttrakhand,Dehradoon,Vikasnagar,Green Chilli,Other,FAQ,14/08/2025,1400.0,2400.0,2400.0,22.0,79.0,,
Uttrakhand,Dehradoon,Vikasnagar,Onion,Other,Non-FAQ,14/08/2025,800.0,1100.0,1100.0,22.0,79.0,,
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Cucumbar(Kheera),Other,FAQ,14/08/2025,600.0,800.0,700.0,22.0,79.0,,
Uttrakhand,Haridwar,Bhagwanpur(Naveen Mandi Sthal),Potato,Other,Non-FAQ,14/08/2025,600.0,800.0,700.0,22.0,79.0,,
Uttrakhand,Haridwar,Haridwar Union,Apple,Other,Small,14/08/2025,1500.0,3000.0,2000.0,22.0,79.0,,
Uttrakhand,Haridwar,Haridwar Union,Bitter gourd,Bitter Gourd,FAQ,14/08/2025,1000.0,1600.0,1400.0,22.0,79.0,,
Uttrakhand,Haridwar,Haridwar Union,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1200.0,1700.0,1500.0,22.0,79.0,,
Uttrakhand,Haridwar,Haridwar Union,Onion,Onion,FAQ,14/08/2025,1200.0,1800.0,1400.0,22.0,79.0,,
Uttrakhand,Haridwar,Haridwar Union,Potato,Potato,FAQ,14/08/2025,1000.0,1500.0,1200.0,22.0,79.0,,
Uttrakhand,Haridwar,Haridwar Union,Pumpkin,Pumpkin,FAQ,14/08/2025,500.0,800.0,700.0,22.0,79.0,,
Uttrakhand,Haridwar,Manglaur,Apple,Other,Medium,14/08/2025,2800.0,4000.0,3400.0,22.0,79.0,,
Uttrakhand,Haridwar,Roorkee,Onion,Other,FAQ,14/08/2025,2000.0,4000.0,3000.0,22.0,79.0,,
Uttrakhand,Nanital,Haldwani,Colacasia,Other,FAQ,14/08/2025,1800.0,2200.0,2000.0,22.0,79.0,,
Uttrakhand,Nanital,Haldwani,Guava,Other,Large,14/08/2025,1000.0,1400.0,1200.0,22.0,79.0,,
Uttrakhand,Nanital,Haldwani,Ridgeguard(Tori),Other,FAQ,14/08/2025,600.0,1600.0,1000.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Gadarpur,Rice,Other,FAQ,14/08/2025,2455.0,3050.0,2780.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Bottle gourd,Other,FAQ,14/08/2025,1200.0,1200.0,1200.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Jaspur(UC),Pumpkin,Other,FAQ,14/08/2025,1100.0,1100.0,1100.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Kicchha,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,1300.0,1500.0,1400.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Rudrapur,Brinjal,Other,FAQ,14/08/2025,1200.0,2000.0,1500.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Rudrapur,Ginger(Dry),Other,FAQ,14/08/2025,6000.0,9000.0,8000.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Rudrapur,Pear(Marasebu),Other,Medium,14/08/2025,7000.0,9000.0,8000.0,22.0,79.0,,
Uttrakhand,UdhamSinghNagar,Rudrapur,Potato,Other,FAQ,14/08/2025,800.0,1200.0,1000.0,22.0,79.0,,
West Bengal,Birbhum,Rampurhat,Onion,Local,FAQ,14/08/2025,1600.0,1800.0,1700.0,24.0621532,87.6982823,,
West Bengal,Birbhum,Rampurhat,Rice,Common,FAQ,14/08/2025,3400.0,3500.0,3450.0,24.0621532,87.6982823,,
West Bengal,Darjeeling,Darjeeling,Ginger(Green),Other,FAQ,14/08/2025,5900.0,6100.0,6000.0,27.0377554,88.263176,,
West Bengal,Darjeeling,Karsiyang(Matigara),Cabbage,Other,FAQ,14/08/2025,2300.0,2500.0,2400.0,27.0377554,88.263176,,
West Bengal,Hooghly,Sheoraphuly,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,5800.0,6000.0,6000.0,22.9099402,88.0120825,,
West Bengal,Hooghly,Sheoraphuly,Brinjal,Other,FAQ,14/08/2025,5800.0,6000.0,6000.0,22.9099402,88.0120825,,
West Bengal,Hooghly,Sheoraphuly,Ginger(Dry),Other,FAQ,14/08/2025,9000.0,10000.0,9500.0,22.9099402,88.0120825,,
West Bengal,Hooghly,Sheoraphuly,Rice,Sona Mansoori Non Basmati,FAQ,14/08/2025,3450.0,3500.0,3480.0,22.9099402,88.0120825,,
West Bengal,Hooghly,Sheoraphuly,Tomato,Hybrid,FAQ,14/08/2025,6000.0,6200.0,6200.0,22.9099402,88.0120825,,
West Bengal,Jalpaiguri,Dhupguri,Cucumbar(Kheera),Other,FAQ,14/08/2025,2900.0,3100.0,3000.0,26.6262805,88.7334485,,
West Bengal,Jalpaiguri,Jalpaiguri Sadar,Brinjal,Other,FAQ,14/08/2025,2000.0,2200.0,2100.0,26.6262805,88.7334485,,
West Bengal,Jalpaiguri,Jalpaiguri Sadar,Pointed gourd (Parval),Pointed gourd (Parval),FAQ,14/08/2025,4700.0,4900.0,4800.0,26.6262805,88.7334485,,
West Bengal,Jalpaiguri,Jalpaiguri Sadar,Sweet Pumpkin,Sweet Pumpkin,FAQ,14/08/2025,1400.0,1600.0,1500.0,26.6262805,88.7334485,,
West Bengal,Medinipur(E),Egra/contai,Onion,Onion,FAQ,14/08/2025,1400.0,1600.0,1500.0,22.2905507,87.9158659,,
West Bengal,Medinipur(E),Egra/contai,Potato,Jyoti,FAQ,14/08/2025,1250.0,1300.0,1275.0,22.2905507,87.9158659,,
West Bengal,Medinipur(W),Ghatal,Green Chilli,Green Chilly,FAQ,14/08/2025,8000.0,8200.0,8100.0,22.4207025,87.3269963,,
West Bengal,North 24 Parganas,Barasat,Tomato,Other,FAQ,14/08/2025,6000.0,6000.0,6000.0,22.6926815,88.6625795,,
West Bengal,North 24 Parganas,Habra,Potato,Other,FAQ,14/08/2025,1300.0,1400.0,1400.0,22.6926815,88.6625795,,
West Bengal,North 24 Parganas,Habra,Pumpkin,Other,FAQ,14/08/2025,1400.0,1500.0,1500.0,22.6926815,88.6625795,,
West Bengal,North 24 Parganas,Habra,Tomato,Other,FAQ,14/08/2025,5500.0,5700.0,5700.0,22.6926815,88.6625795,,
West Bengal,Paschim Bardhaman,Durgapur,Mustard,Other,FAQ,14/08/2025,6750.0,7050.0,6875.0,23.6002978,87.3041301,,
West Bengal,Paschim Bardhaman,Durgapur,Mustard Oil,Other,FAQ,14/08/2025,15300.0,15550.0,15450.0,23.6002978,87.3041301,,
West Bengal,Paschim Bardhaman,Durgapur,Potato,Jyoti,Non-FAQ,14/08/2025,1040.0,1180.0,1160.0,23.6002978,87.3041301,,
West Bengal,Paschim Bardhaman,Durgapur,Tomato,Hybrid,FAQ,14/08/2025,4450.0,5000.0,4650.0,23.6002978,87.3041301,,
West Bengal,Puruliya,Purulia,Gur(Jaggery),Other,FAQ,14/08/2025,3450.0,3600.0,3525.0,23.333333,86.416667,,
West Bengal,Puruliya,Purulia,Moath Dal,Moath Dal,FAQ,14/08/2025,9850.0,10000.0,9900.0,23.333333,86.416667,,
Andhra Pradesh,Chittor,Madanapalli,Tomato,Local,FAQ,14/08/2025,4300.0,5400.0,5000.0,13.2162432,79.1050786,,
Andhra Pradesh,Chittor,Madanapalli,Tomato,Other,FAQ,14/08/2025,3000.0,4200.0,3800.0,13.2162432,79.1050786,,
Andhra Pradesh,Chittor,Mulakalacheruvu,Tomato,Local,FAQ,14/08/2025,2800.0,4400.0,3400.0,13.2162432,79.1050786,,
Andhra Pradesh,Cuddapah,Cuddapah,Turmeric,Finger,FAQ,14/08/2025,5512.0,10462.0,10462.0,14.4956602,78.8349278,,
Andhra Pradesh,East Godavari,Ravulapelem,Banana,Karpura,Large,14/08/2025,2200.0,3200.0,2900.0,16.9956638,81.7154378,,
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 1,FAQ,14/08/2025,4500.0,4500.0,4500.0,17.6935526,83.2921297,,
Andhra Pradesh,Visakhapatnam,Anakapally,Gur(Jaggery),NO 2,FAQ,14/08/2025,3600.0,3600.0,3600.0,17.6935526,83.2921297,,
Andhra Pradesh,West Godavari,Denduluru,Lime,Lime,Medium,14/08/2025,1200.0,3100.0,2000.0,16.6443029,81.5885247,,
Bihar,Madhubani,Jainagar,Onion,Medium,FAQ,14/08/2025,2600.0,2800.0,2700.0,26.3503076,86.2296424,,
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Apple,Apple,Medium,14/08/2025,5000.0,12000.0,9000.0,30.7334421,76.7797143,,
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,2000.0,3000.0,2600.0,30.7334421,76.7797143,,
Chandigarh,Chandigarh,Chandigarh(Grain/Fruit),Mango,Other,Medium,14/08/2025,1500.0,4500.0,3500.0,30.7334421,76.7797143,,
Gujarat,Ahmedabad,Ahmedabad,Bitter gourd,Other,FAQ,14/08/2025,1000.0,2500.0,1750.0,23.0215374,72.5800568,,
Gujarat,Ahmedabad,Ahmedabad,Carrot,Other,FAQ,14/08/2025,1500.0,3000.0,2250.0,23.0215374,72.5800568,,
Gujarat,Ahmedabad,Ahmedabad,Cucumbar(Kheera),Other,FAQ,14/08/2025,1000.0,1500.0,1250.0,23.0215374,72.5800568,,
Gujarat,Ahmedabad,Ahmedabad,Green Chilli,Other,FAQ,14/08/2025,1500.0,4000.0,2750.0,23.0215374,72.5800568,,
Gujarat,Ahmedabad,Ahmedabad,Onion Green,Other,FAQ,14/08/2025,1000.0,2000.0,1500.0,23.0215374,72.5800568,,
Gujarat,Ahmedabad,Ahmedabad(Chimanbhai Patal Market Vasana),Onion,Nasik,FAQ,14/08/2025,1000.0,2000.0,1500.0,23.0215374,72.5800568,,
Gujarat,Ahmedabad,Viramgam,Wheat,Other,Non-FAQ,14/08/2025,2640.0,2680.0,2660.0,23.0215374,72.5800568,,
Gujarat,Amreli,Damnagar,Bhindi(Ladies Finger),Bhindi,FAQ,14/08/2025,650.0,1050.0,800.0,21.4176122,71.249609,,
Gujarat,Amreli,Damnagar,Ginger(Green),Green Ginger,FAQ,14/08/2025,4500.0,5000.0,4850.0,21.4176122,71.249609,,
Gujarat,Amreli,Damnagar,Tomato,Local,Non-FAQ,14/08/2025,4250.0,5050.0,4800.0,21.4176122,71.249609,,
Gujarat,Bharuch,Bharuch,Apple,Apple,Medium,14/08/2025,4000.0,6000.0,5000.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Bharuch,Cabbage,Other,FAQ,14/08/2025,500.0,1000.0,800.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Bharuch,Capsicum,Other,FAQ,14/08/2025,1500.0,2000.0,1700.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Bharuch,Guar,Other,FAQ,14/08/2025,1300.0,2250.0,1500.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Bharuch,Methi(Leaves),Other,FAQ,14/08/2025,1500.0,2000.0,1700.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Bharuch,Onion,Other,Non-FAQ,14/08/2025,1000.0,1900.0,1500.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Bharuch,Tomato,Other,Non-FAQ,14/08/2025,1500.0,3500.0,2500.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Jambusar,Maize,Other,FAQ,14/08/2025,1800.0,2200.0,2000.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Jambusar,Wheat,Other,FAQ,14/08/2025,3000.0,3400.0,3200.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Jambusar(Kaavi),Bajra(Pearl Millet/Cumbu),Other,FAQ,14/08/2025,2300.0,2700.0,2500.0,21.7080427,72.9956936,,
Gujarat,Bharuch,Jambusar(Kaavi),Castor Seed,Other,FAQ,14/08/2025,5300.0,5700.0,5500.0,21.7080427,72.9956936,,
Gujarat,Botad,Botad,Green Gram (Moong)(Whole),Other,Non-FAQ,14/08/2025,7725.0,7725.0,7725.0,22.0467097,71.6689617,,
Gujarat,Botad,Botad(Haddad),Cotton,Shanker 6 (B) 30mm FIne,Non-FAQ,14/08/2025,8025.0,8075.0,8050.0,22.0467097,71.6689617,,
Gujarat,Chhota Udaipur,Bodeliu,Cotton,Shanker 6 (B) 30mm FIne,FAQ,14/08/2025,6910.0,6945.0,6921.0,22.2224345,73.7778749,,
Gujarat,Chhota Udaipur,Hadad    ,Cotton,Shanker 6 (B) 30mm FIne,FAQ,14/08/2025,6800.0,6925.0,6875.0,22.2224345,73.7778749,,
Gujarat,Dahod,Dahod,Arhar (Tur/Red Gram)(Whole),Other,Non-FAQ,14/08/2025,5500.0,5600.0,5535.0,22.9194099,74.1342725,,
Gujarat,Dahod,Dahod,Bengal Gram(Gram)(Whole),Desi (Whole),FAQ,14/08/2025,5950.0,6050.0,5975.0,22.9194099,74.1342725,,
Gujarat,Dahod,Dahod,Wheat,Wheat,FAQ,14/08/2025,2750.0,2770.0,2760.0,22.9194099,74.1342725,,
Gujarat,Dahod,Dahod(Veg. Market),Drumstick,Other,FAQ,14/08/2025,3000.0,6000.0,4500.0,22.9194099,74.1342725,,
Gujarat,Dahod,Dahod(Veg. Market),Ginger(Green),Green Ginger,FAQ,14/08/2025,2000.0,5500.0,3750.0,22.9194099,74.1342725,,
Gujarat,Dahod,Dahod(Veg. Market),Ridgeguard(Tori),Ridgeguard(Tori),FAQ,14/08/2025,1500.0,2500.0,2000.0,22.9194099,74.1342725,,
Gujarat,Gandhinagar,Dehgam,Guar,Other,FAQ,14/08/2025,4400.0,4605.0,4502.0,23.2232877,72.6492267,,
Gujarat,Gandhinagar,Dehgam(Rekhiyal),Wheat,Other,FAQ,14/08/2025,2675.0,2700.0,2687.0,23.2232877,72.6492267,,
Gujarat,Gandhinagar,Mansa(Manas Veg Yard),Bitter gourd,Other,FAQ,14/08/2025,1000.0,1500.0,1000.0,23.2232877,72.6492267,,
Gujarat,Kachchh,Bachau,Cummin Seed(Jeera),Cummin Seed(Jeera),FAQ,14/08/2025,17000.0,17500.0,17200.0,23.583333,70.0,,
Gujarat,Mehsana,Kadi,Ajwan,Other,FAQ,14/08/2025,4905.0,7125.0,6200.0,23.6012628,72.3741516,,
Gujarat,Mehsana,Kadi,Wheat,Deshi,FAQ,14/08/2025,2610.0,2735.0,2675.0,23.6012628,72.3741516,,
Gujarat,Mehsana,Visnagar,Wheat,Other,FAQ,14/08/2025,2500.0,2660.0,2580.0,23.6012628,72.3741516,,
Gujarat,Morbi,Morbi,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,700.0,1300.0,1000.0,22.8003959,70.886232,,
Gujarat,Morbi,Morbi,Green Chilli,Green Chilly,FAQ,14/08/2025,1000.0,2000.0,1500.0,22.8003959,70.886232,,
Gujarat,Narmada,Rajpipla,Banana,Other,Large,14/08/2025,1720.0,2600.0,2150.0,21.7392624,73.6262458,,
Gujarat,Navsari,Navsari,Bottle gourd,Bottle Gourd,FAQ,14/08/2025,1500.0,2000.0,1750.0,20.952407,72.9323831,,
Gujarat,Navsari,Navsari,Cauliflower,African Sarson,FAQ,14/08/2025,2000.0,2500.0,2250.0,20.952407,72.9323831,,
Gujarat,Navsari,Navsari,Chikoos(Sapota),Other,Small,14/08/2025,2500.0,3000.0,2750.0,20.952407,72.9323831,,
Gujarat,Navsari,Navsari,Cowpea(Veg),Cowpea (Veg),FAQ,14/08/2025,2000.0,2500.0,2250.0,20.952407,72.9323831,,
Gujarat,Navsari,Navsari,Lemon,Lemon,FAQ,14/08/2025,3000.0,3500.0,3250.0,20.952407,72.9323831,,
Gujarat,Navsari,Navsari,Methi(Leaves),Methi,FAQ,14/08/2025,3500.0,4000.0,3750.0,20.952407,72.9323831,,
Gujarat,Navsari,Navsari,Pointed gourd (Parval),Other,FAQ,14/08/2025,3500.0,4000.0,3750.0,20.952407,72.9323831,,
Gujarat,Navsari,Navsari,Tomato,Other,FAQ,14/08/2025,2000.0,4500.0,3250.0,20.952407,72.9323831,,
